app_id,age,monthly_income,credit_history_length,credit_score,num_credit_lines,loan_amount,interest_rate,loan_purpose,employment_status,years_at_job,annual_income,dti_ratio,has_cosigner,previous_defaults,loan_grade,loan_approved
PL02386,64,19218.0,30,730,2,21419.44,13.56,Education,Employed,13.3,230616.0,0.92,Yes,0,B,1
PL02387,30,13099.83,3,715,3,39673.89,11.2,Medical,Self-Employed,2.7,157197.96,0.748,No,0,C,1
PL02388,59,6968.72,30,680,6,21817.12,14.19,Debt Consolidation,Employed,13.2,83624.64,0.842,No,0,C,0
PL02389,33,24247.24,8,706,3,14197.76,8.59,Home Improvement,Employed,19.9,290966.88,0.805,Yes,0,C,1
PL02390,51,18447.88,30,735,8,43239.51,9.94,Debt Consolidation,Employed,0.0,221374.56,0.39,No,0,B,1
PL02391,27,24014.1,2,684,16,30244.58,11.39,Home Improvement,Employed,6.7,288169.19999999995,0.709,No,0,C,1
PL02392,69,11823.42,30,753,16,29984.0,10.23,Education,Employed,0.0,141881.04,0.754,Yes,0,B,1
PL02393,62,12927.31,30,701,19,30930.29,6.38,Debt Consolidation,Employed,7.7,155127.72,0.206,No,0,C,1
PL02394,62,22652.97,30,800,13,36223.15,6.66,Other,Employed,12.7,271835.64,0.86,No,0,A,1
PL02395,56,14076.13,30,783,13,16340.33,9.3,Home Improvement,Employed,7.3,168913.56,0.458,Yes,0,A,1
PL02396,40,18267.41,11,675,12,2658.37,13.43,Other,Employed,0.0,219208.91999999998,0.016,No,0,C,1
PL02397,24,7799.98,8,620,3,40719.06,17.02,Debt Consolidation,Employed,17.2,93599.76,0.643,No,0,D,0
PL02398,27,12274.71,9,678,12,7316.35,11.62,Medical,Employed,0.0,147296.52,0.677,Yes,0,C,1
PL02399,21,4839.35,0,584,20,36369.17,11.44,Medical,Self-Employed,16.7,58072.200000000004,0.552,No,0,D,0
PL02400,64,6737.54,30,724,16,5033.45,12.93,Medical,Self-Employed,4.0,80850.48,0.212,Yes,1,B,1
PL02401,65,2021.7,30,707,14,19390.08,13.02,Debt Consolidation,Employed,3.0,24260.4,0.482,No,3,C,0
PL02402,62,2903.1,30,732,17,4088.28,13.5,Debt Consolidation,Employed,10.1,34837.2,0.4,No,0,B,1
PL02403,67,24477.53,30,766,10,26588.47,8.97,Other,Employed,18.5,293730.36,0.975,No,0,B,1
PL02404,33,7574.13,16,596,3,33003.65,17.38,Education,Retired,25.6,90889.56,0.825,No,0,D,0
PL02405,42,17256.15,22,694,19,9400.22,16.75,Other,Self-Employed,6.7,207073.80000000002,0.762,No,0,C,0
PL02406,41,21299.29,20,680,10,19209.75,9.03,Debt Consolidation,Employed,0.0,255591.48,0.181,No,0,C,1
PL02407,42,14665.19,16,725,9,46581.74,11.57,Other,Retired,12.8,175982.28,0.331,No,0,B,1
PL02408,48,5522.32,30,605,12,22677.07,18.57,Medical,Employed,0.0,66267.84,0.38,No,2,D,0
PL02409,29,18746.68,4,808,7,40324.63,7.33,Home Improvement,Employed,15.9,224960.16,0.493,No,3,A,1
PL02410,46,15805.78,24,775,12,46432.05,8.54,Debt Consolidation,Unemployed,0.0,189669.36000000002,0.03,No,0,B,1
PL02411,29,18818.76,15,692,8,48742.95,9.21,Other,Employed,20.8,225825.12,0.593,No,0,C,0
PL02412,35,19704.17,10,751,0,45017.78,12.43,Education,Employed,18.4,236450.03999999998,0.358,No,0,B,1
PL02413,30,24434.44,1,640,0,16552.86,16.68,Medical,Self-Employed,11.1,293213.27999999997,0.562,No,0,D,1
PL02414,44,15191.96,17,830,14,48166.07,8.47,Debt Consolidation,Employed,10.2,182303.52,0.009,No,1,A,1
PL02415,62,9857.75,30,683,3,40807.37,12.55,Medical,Retired,2.9,118293.0,0.321,No,0,C,1
PL02416,28,16914.68,8,674,19,42021.6,12.36,Home Improvement,Employed,2.7,202976.16,0.769,No,0,C,0
PL02417,44,3574.14,22,553,0,1743.48,18.49,Debt Consolidation,Employed,9.7,42889.68,0.501,Yes,0,D,0
PL02418,36,22640.14,12,749,11,47757.7,12.99,Medical,Employed,1.4,271681.68,0.789,Yes,0,B,1
PL02419,69,4745.76,30,646,10,39126.42,13.75,Debt Consolidation,Employed,7.9,56949.12,0.699,No,0,D,0
PL02420,46,9540.39,20,684,18,38630.41,15.51,Other,Retired,6.2,114484.68,0.855,No,0,C,0
PL02421,47,20762.14,27,710,14,4994.71,11.07,Other,Self-Employed,14.7,249145.68,0.007,No,0,C,1
PL02422,57,15738.18,30,678,20,12395.86,11.1,Debt Consolidation,Employed,9.8,188858.16,0.261,No,0,C,1
PL02423,24,11053.62,0,603,9,48150.82,12.07,Debt Consolidation,Employed,18.0,132643.44,0.549,No,2,D,0
PL02424,70,12889.02,30,755,0,25533.18,10.47,Medical,Self-Employed,7.6,154668.24,0.941,No,0,B,1
PL02425,44,21654.59,21,672,2,20495.04,14.63,Debt Consolidation,Self-Employed,0.6,259855.08000000002,0.68,No,0,C,1
PL02426,39,9820.1,17,629,13,42157.1,12.74,Education,Self-Employed,14.4,117841.20000000001,0.457,Yes,0,D,1
PL02427,56,22001.94,30,795,14,5279.68,10.45,Debt Consolidation,Employed,9.0,264023.27999999997,0.13,No,0,A,1
PL02428,59,4027.09,19,808,0,21430.16,5.0,Education,Employed,7.8,48325.08,0.493,No,0,A,1
PL02429,30,19866.36,4,723,9,19409.34,12.19,Debt Consolidation,Retired,6.6,238396.32,0.441,No,0,B,1
PL02430,45,21493.6,22,691,0,18142.72,13.74,Debt Consolidation,Self-Employed,9.9,257923.19999999998,0.778,No,1,C,0
PL02431,38,6181.81,24,628,14,16076.92,17.24,Debt Consolidation,Employed,7.8,74181.72,0.413,No,0,D,0
PL02432,39,11897.97,12,679,2,11293.67,8.83,Medical,Employed,14.1,142775.63999999998,0.319,Yes,0,C,1
PL02433,56,5806.49,30,663,20,9472.63,15.63,Education,Employed,15.9,69677.88,0.09,No,0,C,1
PL02434,30,18251.89,16,736,19,32379.9,9.89,Debt Consolidation,Self-Employed,7.0,219022.68,0.047,No,0,B,1
PL02435,53,14313.0,25,728,11,46050.35,9.86,Medical,Self-Employed,26.0,171756.0,0.439,No,1,B,1
PL02436,70,16612.44,30,808,18,25933.73,8.56,Home Improvement,Retired,5.4,199349.27999999997,0.347,No,0,A,1
PL02437,25,6519.2,0,606,15,15600.75,18.01,Debt Consolidation,Employed,10.1,78230.4,0.555,No,0,D,0
PL02438,67,6870.15,30,774,7,8798.85,5.0,Home Improvement,Employed,0.0,82441.79999999999,0.712,No,0,B,1
PL02439,69,2954.44,30,684,13,41677.02,9.97,Medical,Retired,9.2,35453.28,0.04,No,0,C,1
PL02440,55,9407.55,30,648,17,48603.11,16.58,Debt Consolidation,Employed,8.4,112890.59999999999,0.496,Yes,0,D,0
PL02441,64,14874.13,30,850,0,18108.61,5.95,Debt Consolidation,Employed,9.6,178489.56,0.862,No,0,A,1
PL02442,54,21732.5,30,665,1,15256.57,13.77,Education,Employed,17.8,260790.0,0.455,No,0,C,1
PL02443,53,17339.33,30,695,11,30473.15,10.07,Medical,Retired,23.4,208071.96000000002,0.521,Yes,0,C,1
PL02444,41,12014.12,22,650,16,38991.12,14.97,Debt Consolidation,Employed,18.9,144169.44,0.487,Yes,0,D,1
PL02445,37,23921.76,7,850,1,23314.74,7.44,Other,Employed,9.2,287061.12,0.39,No,0,A,1
PL02446,42,18542.64,22,807,16,31873.58,11.59,Medical,Employed,11.6,222511.68,0.11,No,0,A,1
PL02447,68,23393.8,30,850,20,36110.9,5.0,Debt Consolidation,Employed,22.2,280725.6,0.126,No,1,A,1
PL02448,57,14134.52,30,708,6,48069.02,13.21,Debt Consolidation,Employed,2.0,169614.24,0.179,No,1,C,1
PL02449,35,7954.8,18,771,5,9086.83,12.3,Debt Consolidation,Employed,16.3,95457.6,0.793,No,0,B,1
PL02450,55,3215.01,30,684,5,49871.74,9.65,Education,Retired,2.9,38580.12,0.275,No,0,C,1
PL02451,48,18699.95,30,778,7,20215.68,11.87,Education,Employed,19.1,224399.40000000002,0.948,No,0,B,1
PL02452,27,4789.97,3,626,4,36436.81,15.58,Home Improvement,Employed,8.9,57479.64,0.81,Yes,1,D,0
PL02453,52,8963.83,25,686,14,29048.3,12.6,Medical,Retired,3.0,107565.95999999999,0.685,Yes,0,C,0
PL02454,31,14246.83,8,660,6,24846.76,12.55,Debt Consolidation,Employed,4.7,170961.96,0.72,No,1,C,0
PL02455,30,14981.58,16,664,2,35205.69,12.73,Education,Employed,6.0,179778.96,0.048,Yes,0,C,1
PL02456,29,15813.41,0,707,9,20391.94,10.01,Debt Consolidation,Employed,17.6,189760.91999999998,0.568,No,2,C,0
PL02457,34,5823.87,2,655,2,7179.39,11.96,Debt Consolidation,Self-Employed,20.7,69886.44,0.941,No,1,C,0
PL02458,33,10733.96,12,658,13,24955.78,14.63,Home Improvement,Self-Employed,6.8,128807.51999999999,0.039,No,0,C,1
PL02459,45,16195.47,21,786,2,26573.88,10.13,Debt Consolidation,Employed,3.0,194345.63999999998,0.291,No,0,A,1
PL02460,22,24305.83,1,557,0,10893.21,16.22,Home Improvement,Employed,26.2,291669.96,0.052,No,0,D,1
PL02461,55,18735.52,30,769,0,46845.35,7.29,Other,Self-Employed,16.6,224826.24,0.57,No,0,B,1
PL02462,27,23219.89,3,745,18,12146.31,10.29,Medical,Employed,3.8,278638.68,0.116,No,0,B,1
PL02463,41,19530.88,10,777,3,21052.15,6.09,Debt Consolidation,Self-Employed,12.9,234370.56,0.479,No,1,B,1
PL02464,38,15609.49,27,690,1,8591.55,12.76,Debt Consolidation,Employed,6.7,187313.88,0.72,Yes,2,C,0
PL02465,23,6416.54,0,628,10,27254.04,14.55,Debt Consolidation,Employed,0.0,76998.48,0.164,No,0,D,1
PL02466,62,17333.77,30,799,11,16074.24,5.0,Medical,Employed,7.5,208005.24,0.755,No,0,A,1
PL02467,59,16337.73,30,814,12,24974.35,7.58,Home Improvement,Employed,0.0,196052.76,0.06,No,0,A,1
PL02468,61,15856.79,30,726,15,12006.23,9.51,Medical,Employed,6.2,190281.48,0.15,Yes,0,B,1
PL02469,69,13265.07,30,757,15,3634.98,11.28,Home Improvement,Employed,6.9,159180.84,0.28,No,0,B,1
PL02470,31,14159.1,12,756,18,39182.11,8.88,Home Improvement,Employed,5.7,169909.2,0.796,No,1,B,0
PL02471,59,9692.18,30,600,19,32413.23,14.94,Home Improvement,Employed,17.3,116306.16,0.85,No,1,D,0
PL02472,44,13944.19,21,663,20,17696.23,13.43,Debt Consolidation,Employed,13.2,167330.28,0.22,No,1,C,1
PL02473,66,6543.79,30,778,19,3327.22,10.76,Home Improvement,Employed,4.9,78525.48,0.096,No,0,B,1
PL02474,39,20519.01,7,775,8,43413.18,12.09,Medical,Self-Employed,12.6,246228.12,0.848,No,0,B,1
PL02475,24,6272.87,6,645,15,9319.96,15.5,Debt Consolidation,Retired,20.4,75274.44,0.649,No,0,D,0
PL02476,46,3954.22,20,629,6,46606.37,13.87,Other,Employed,3.4,47450.64,0.158,No,0,D,1
PL02477,58,12033.66,30,672,12,24451.17,13.16,Other,Employed,0.0,144403.91999999998,0.558,No,1,C,0
PL02478,62,17141.07,30,720,3,17678.95,10.71,Education,Employed,1.3,205692.84,0.872,No,0,C,1
PL02479,52,12067.49,27,781,12,37346.21,7.84,Home Improvement,Employed,13.0,144809.88,0.07,No,0,A,1
PL02480,59,8365.35,30,668,7,43965.13,12.76,Debt Consolidation,Employed,21.9,100384.20000000001,0.084,No,0,C,1
PL02481,65,14837.94,30,749,1,19164.96,7.66,Education,Employed,16.8,178055.28,0.274,No,0,B,1
PL02482,66,9981.05,30,684,6,20959.84,14.5,Debt Consolidation,Self-Employed,20.3,119772.59999999999,0.652,No,0,C,0
PL02483,56,23455.96,29,811,10,22224.75,8.49,Education,Employed,0.0,281471.52,0.178,No,0,A,1
PL02484,60,23220.84,30,749,16,46193.83,9.64,Education,Employed,3.3,278650.08,0.816,Yes,0,B,1
PL02485,57,13554.55,30,716,13,34935.64,13.61,Debt Consolidation,Retired,1.1,162654.59999999998,0.75,No,0,C,0
PL02486,53,9541.33,30,609,12,13134.66,17.14,Medical,Employed,14.5,114495.95999999999,0.561,No,0,D,1
PL02487,56,18954.05,30,666,14,10064.99,11.13,Debt Consolidation,Employed,8.4,227448.59999999998,0.116,No,2,C,0
PL02488,23,2844.4,0,600,20,12288.02,15.65,Debt Consolidation,Employed,0.0,34132.8,0.988,No,0,D,0
PL02489,29,12919.69,9,596,8,13914.63,19.51,Debt Consolidation,Unemployed,0.0,155036.28,0.49,Yes,0,D,0
PL02490,28,9735.44,5,749,2,12278.99,8.87,Education,Employed,19.3,116825.28,0.452,Yes,1,B,1
PL02491,53,23172.33,27,658,12,33266.82,12.34,Debt Consolidation,Employed,26.1,278067.96,0.996,Yes,0,C,0
PL02492,26,2276.07,1,563,12,6680.74,19.49,Debt Consolidation,Self-Employed,11.3,27312.840000000004,0.864,Yes,1,D,0
PL02493,61,14714.74,30,736,8,19980.57,9.62,Debt Consolidation,Employed,15.0,176576.88,0.456,No,0,B,1
PL02494,59,19035.26,19,734,17,31627.63,11.39,Debt Consolidation,Self-Employed,0.9,228423.12,0.419,No,0,B,1
PL02495,24,13155.41,0,598,4,15252.14,16.38,Education,Employed,0.0,157864.91999999998,0.096,No,1,D,0
PL02496,33,3964.27,7,577,10,4198.44,15.82,Other,Unemployed,0.0,47571.24,0.927,No,1,D,0
PL02497,69,24366.61,30,750,1,5009.37,8.16,Debt Consolidation,Self-Employed,14.4,292399.32,0.844,No,1,B,0
PL02498,22,13914.24,0,639,16,7172.37,11.22,Medical,Employed,20.0,166970.88,0.31,No,0,D,1
PL02499,25,16126.28,2,768,19,41956.31,6.52,Debt Consolidation,Employed,8.0,193515.36000000002,0.753,No,0,B,1
PL02500,64,7442.03,30,709,20,33235.31,12.67,Debt Consolidation,Retired,29.0,89304.36,0.763,No,0,C,1
PL02501,47,13120.46,30,758,3,4161.6,11.59,Debt Consolidation,Employed,12.5,157445.52,0.228,No,0,B,1
PL02502,52,11870.44,30,728,17,20162.38,9.32,Other,Employed,4.0,142445.28,0.614,Yes,0,B,1
PL02503,41,3722.6,17,696,19,14650.67,9.25,Education,Self-Employed,7.5,44671.2,0.255,Yes,2,C,0
PL02504,28,4441.69,9,478,7,29323.97,24.18,Medical,Employed,0.0,53300.28,0.79,Yes,0,E,0
PL02505,58,21261.87,30,747,18,26617.49,12.02,Medical,Employed,2.5,255142.44,0.154,No,1,B,1
PL02506,28,7515.86,6,698,11,24575.08,13.36,Debt Consolidation,Employed,6.9,90190.31999999999,0.669,No,1,C,0
PL02507,70,6484.04,30,683,10,16411.11,9.69,Other,Employed,22.4,77808.48,0.326,No,0,C,1
PL02508,23,13612.96,0,742,15,7752.19,10.94,Debt Consolidation,Employed,9.5,163355.52,0.036,No,0,B,1
PL02509,64,19681.18,30,840,4,37376.44,6.56,Debt Consolidation,Employed,18.7,236174.16,0.124,No,0,A,1
PL02510,23,3424.77,1,579,2,44112.98,19.12,Debt Consolidation,Self-Employed,9.2,41097.24,0.655,No,0,D,0
PL02511,42,15266.58,24,675,11,47263.39,13.26,Debt Consolidation,Employed,1.8,183198.96,0.24,Yes,0,C,1
PL02512,26,4741.84,12,565,14,3872.33,16.45,Debt Consolidation,Employed,14.4,56902.08,0.631,No,0,D,0
PL02513,22,2838.6,6,566,15,37255.53,17.1,Medical,Self-Employed,3.2,34063.2,0.415,No,0,D,0
PL02514,43,3213.11,14,580,12,36598.67,19.63,Debt Consolidation,Employed,6.8,38557.32,0.693,No,0,D,0
PL02515,64,21185.77,30,795,6,47408.37,8.26,Medical,Employed,26.3,254229.24,0.493,Yes,0,A,1
PL02516,22,4713.37,5,534,14,13392.82,16.75,Debt Consolidation,Self-Employed,14.8,56560.44,0.309,No,0,E,0
PL02517,58,3038.48,30,701,2,37366.77,15.19,Other,Employed,3.4,36461.76,0.146,No,1,C,1
PL02518,37,12071.7,10,705,11,3676.69,13.9,Debt Consolidation,Employed,15.9,144860.40000000002,0.341,No,2,C,0
PL02519,55,21411.85,30,673,7,31931.04,16.37,Medical,Employed,2.5,256942.19999999998,0.635,No,1,C,0
PL02520,54,8035.39,30,765,11,18191.54,11.13,Medical,Employed,0.0,96424.68000000001,0.74,No,0,B,1
PL02521,43,11699.39,18,710,17,38676.56,9.51,Debt Consolidation,Self-Employed,18.7,140392.68,0.16,No,0,C,1
PL02522,50,2918.22,27,692,2,43301.91,12.84,Debt Consolidation,Employed,12.4,35018.64,0.664,Yes,0,C,0
PL02523,28,12328.81,14,619,11,18876.23,16.71,Debt Consolidation,Employed,8.4,147945.72,0.179,No,0,D,1
PL02524,42,15285.1,20,731,20,26753.72,7.72,Debt Consolidation,Retired,0.0,183421.2,0.222,No,0,B,1
PL02525,64,15130.86,30,799,1,6752.8,5.0,Debt Consolidation,Employed,7.5,181570.32,0.531,No,0,A,1
PL02526,56,9645.81,30,695,13,21428.44,13.53,Medical,Employed,11.5,115749.72,0.289,No,0,C,1
PL02527,25,9257.26,5,736,13,18679.22,11.83,Education,Employed,0.7,111087.12,0.662,No,0,B,1
PL02528,33,4452.34,5,630,3,9973.05,19.74,Education,Employed,10.3,53428.08,0.956,No,2,D,0
PL02529,49,10436.36,26,747,16,44829.45,9.16,Debt Consolidation,Employed,22.4,125236.32,0.149,No,0,B,1
PL02530,51,4288.38,30,678,14,8256.3,9.45,Home Improvement,Employed,11.8,51460.56,0.571,No,0,C,1
PL02531,67,19631.71,30,801,15,32151.23,6.93,Debt Consolidation,Employed,14.7,235580.52,0.923,Yes,1,A,1
PL02532,36,24224.31,18,649,4,44616.99,15.82,Debt Consolidation,Employed,6.5,290691.72000000003,0.177,No,1,D,1
PL02533,62,24311.71,30,804,16,45686.46,6.36,Debt Consolidation,Employed,1.6,291740.52,0.367,Yes,1,A,1
PL02534,50,21896.64,30,712,6,39868.75,11.48,Debt Consolidation,Unemployed,0.0,262759.68,0.124,No,0,C,1
PL02535,36,15818.22,13,648,14,9630.92,12.9,Medical,Employed,18.4,189818.63999999998,0.642,No,0,D,0
PL02536,32,18119.91,4,781,16,41054.14,10.52,Medical,Employed,9.2,217438.91999999998,0.669,No,0,A,1
PL02537,37,8559.73,15,646,11,14551.68,15.76,Medical,Employed,8.4,102716.76,0.664,No,0,D,0
PL02538,36,16507.72,22,644,10,46197.5,12.72,Education,Employed,6.0,198092.64,0.542,No,1,D,0
PL02539,32,12479.94,11,648,18,35745.25,13.14,Other,Employed,0.0,149759.28,0.746,No,0,D,0
PL02540,28,13086.4,7,596,10,39478.11,15.19,Education,Unemployed,0.0,157036.8,0.036,No,0,D,1
PL02541,40,19428.86,27,788,1,5166.59,5.0,Education,Self-Employed,8.3,233146.32,0.958,No,0,A,1
PL02542,23,8484.12,0,593,14,29555.49,15.16,Debt Consolidation,Employed,5.7,101809.44,0.222,No,0,D,1
PL02543,36,9314.91,8,685,4,41235.96,8.95,Debt Consolidation,Employed,10.6,111778.92,0.122,No,1,C,1
PL02544,50,23266.76,20,824,17,43217.93,8.05,Education,Employed,5.8,279201.12,0.941,No,0,A,1
PL02545,65,3293.16,30,661,20,2402.95,15.62,Debt Consolidation,Employed,12.5,39517.92,0.83,No,0,C,0
PL02546,43,13169.59,22,718,20,47018.8,10.4,Education,Employed,4.5,158035.08000000002,0.765,No,0,C,0
PL02547,48,22994.42,30,699,15,3123.6,12.27,Debt Consolidation,Employed,11.0,275933.04,0.105,No,0,C,1
PL02548,60,16038.35,30,850,3,31111.42,7.14,Home Improvement,Employed,9.6,192460.2,0.808,Yes,0,A,1
PL02549,25,14567.36,1,709,9,34975.99,12.98,Other,Employed,24.8,174808.32,0.609,No,0,C,1
PL02550,40,7744.12,19,649,1,6259.92,18.15,Debt Consolidation,Employed,25.3,92929.44,0.732,No,0,D,0
PL02551,60,9895.34,30,670,14,3352.58,13.7,Home Improvement,Retired,16.3,118744.08,0.978,No,0,C,0
PL02552,64,21597.11,30,770,3,39460.7,11.54,Home Improvement,Retired,9.3,259165.32,0.194,No,2,B,1
PL02553,21,14862.02,13,639,15,19848.86,14.78,Other,Employed,16.4,178344.24,0.504,Yes,1,D,0
PL02554,50,13839.07,30,806,6,6248.51,6.76,Debt Consolidation,Employed,16.2,166068.84,0.753,Yes,0,A,1
PL02555,41,4290.33,21,582,11,38370.72,18.54,Home Improvement,Employed,6.2,51483.96,0.434,No,0,D,0
PL02556,40,2368.65,22,638,2,42608.99,15.74,Debt Consolidation,Self-Employed,0.0,28423.800000000003,0.055,Yes,0,D,1
PL02557,26,24164.76,8,711,16,29781.92,10.1,Medical,Unemployed,0.0,289977.12,0.111,No,0,C,1
PL02558,42,10670.68,20,671,8,8900.6,11.49,Medical,Retired,9.0,128048.16,0.602,Yes,0,C,0
PL02559,38,15873.9,13,689,7,1745.9,12.47,Medical,Employed,6.0,190486.8,0.285,No,0,C,1
PL02560,28,3833.45,9,609,5,35339.32,12.17,Debt Consolidation,Employed,5.6,46001.399999999994,0.138,No,2,D,0
PL02561,59,17711.63,30,790,14,27956.84,7.11,Home Improvement,Employed,3.6,212539.56,0.34,No,0,A,1
PL02562,52,23449.03,26,791,9,32889.06,5.72,Education,Employed,3.2,281388.36,0.201,No,0,A,1
PL02563,53,15240.3,30,743,5,40846.05,8.71,Debt Consolidation,Employed,15.2,182883.59999999998,0.024,Yes,0,B,1
PL02564,36,4900.65,16,484,14,22277.16,20.08,Education,Employed,0.0,58807.799999999996,0.152,No,0,E,0
PL02565,32,15379.6,14,695,13,7101.26,13.58,Home Improvement,Self-Employed,14.7,184555.2,0.883,No,0,C,0
PL02566,58,19625.99,30,671,18,47059.18,14.03,Other,Self-Employed,7.8,235511.88,0.012,No,0,C,1
PL02567,54,11347.58,30,737,12,27717.84,10.24,Medical,Employed,21.5,136170.96,0.774,No,0,B,1
PL02568,34,22236.27,14,792,13,31149.41,6.87,Debt Consolidation,Retired,12.1,266835.24,0.753,No,0,A,1
PL02569,56,16919.71,30,690,2,46737.16,14.34,Debt Consolidation,Employed,0.0,203036.52,0.564,No,1,C,0
PL02570,53,22682.73,28,746,3,46647.6,11.53,Debt Consolidation,Retired,0.0,272192.76,0.208,No,1,B,1
PL02571,43,16340.62,22,677,13,29032.64,12.64,Debt Consolidation,Retired,0.9,196087.44,0.878,No,1,C,0
PL02572,70,5019.62,30,766,13,15582.96,11.53,Debt Consolidation,Employed,12.1,60235.44,0.475,No,0,B,1
PL02573,65,9122.91,30,720,7,49858.57,10.53,Debt Consolidation,Employed,0.0,109474.92,0.173,No,0,C,1
PL02574,22,6641.28,12,703,9,34360.04,12.09,Debt Consolidation,Employed,10.9,79695.36,0.429,No,0,C,1
PL02575,61,22903.01,30,797,8,21013.4,6.26,Home Improvement,Self-Employed,15.6,274836.12,0.195,No,2,A,1
PL02576,41,19489.2,13,731,13,28432.0,9.62,Medical,Employed,5.8,233870.40000000002,0.376,No,0,B,1
PL02577,22,17557.16,7,675,7,21375.87,11.7,Home Improvement,Retired,2.9,210685.91999999998,0.497,No,0,C,1
PL02578,47,8922.23,29,719,10,44526.95,12.33,Debt Consolidation,Employed,0.0,107066.76,0.36,No,1,C,1
PL02579,29,6233.03,2,542,9,24642.47,19.75,Education,Employed,22.1,74796.36,0.657,No,0,E,0
PL02580,21,19398.38,3,683,17,41352.89,10.49,Debt Consolidation,Unemployed,0.0,232780.56,0.936,No,1,C,0
PL02581,31,12905.63,17,663,3,42168.64,14.63,Education,Employed,19.8,154867.56,0.348,Yes,2,C,0
PL02582,23,7193.16,1,658,3,41392.28,17.31,Medical,Employed,7.8,86317.92,0.356,No,2,C,0
PL02583,43,16182.31,30,697,11,36387.24,10.63,Education,Employed,9.6,194187.72,0.738,No,0,C,0
PL02584,46,2927.68,16,594,17,42889.01,15.2,Home Improvement,Employed,15.5,35132.159999999996,0.531,Yes,0,D,0
PL02585,24,9501.92,6,635,7,19974.25,14.79,Other,Employed,11.2,114023.04000000001,0.429,No,0,D,0
PL02586,38,12776.81,22,625,2,6618.5,17.98,Education,Employed,0.0,153321.72,0.814,No,0,D,0
PL02587,26,5403.04,9,522,17,42280.26,19.03,Debt Consolidation,Employed,17.3,64836.479999999996,0.891,No,0,E,0
PL02588,55,24647.05,30,809,6,25410.25,10.55,Other,Self-Employed,19.8,295764.6,0.591,No,0,A,1
PL02589,42,6809.24,19,686,0,7241.43,10.34,Medical,Employed,18.6,81710.88,0.185,No,0,C,1
PL02590,63,4998.12,30,714,12,6650.31,11.56,Medical,Self-Employed,13.6,59977.44,0.466,No,0,C,1
PL02591,35,6681.3,18,708,2,8802.88,8.05,Medical,Employed,17.7,80175.6,0.504,Yes,0,C,1
PL02592,42,19688.41,24,689,2,37797.69,10.45,Debt Consolidation,Employed,0.0,236260.91999999998,0.432,No,2,C,0
PL02593,57,11786.63,30,641,14,35831.98,14.07,Debt Consolidation,Employed,9.3,141439.56,0.262,Yes,1,D,0
PL02594,62,15004.57,30,735,20,10987.12,10.77,Debt Consolidation,Employed,4.7,180054.84,0.472,No,0,B,1
PL02595,32,2483.21,9,599,18,42499.25,18.89,Debt Consolidation,Employed,21.6,29798.52,0.447,No,0,D,0
PL02596,67,2791.92,30,645,3,14783.44,12.92,Education,Employed,11.5,33503.04,0.209,Yes,0,D,1
PL02597,69,12253.99,30,735,12,39856.29,11.07,Debt Consolidation,Unemployed,0.0,147047.88,0.903,No,0,B,0
PL02598,62,20783.07,30,737,12,24951.49,7.46,Home Improvement,Employed,1.9,249396.84,0.885,Yes,0,B,1
PL02599,58,22360.49,30,676,14,36845.89,14.93,Education,Employed,1.5,268325.88,0.76,No,0,C,0
PL02600,38,3994.25,30,613,18,19688.0,18.39,Debt Consolidation,Employed,1.0,47931.0,0.401,No,1,D,0
PL02601,65,14382.35,30,685,15,18009.89,14.58,Debt Consolidation,Retired,16.0,172588.2,0.37,No,0,C,1
PL02602,55,23004.28,30,776,6,42226.62,10.44,Education,Employed,14.8,276051.36,0.716,No,0,B,1
PL02603,50,10923.37,29,661,2,2729.81,13.41,Debt Consolidation,Self-Employed,12.0,131080.44,0.608,Yes,1,C,0
PL02604,44,21080.01,19,788,19,48762.11,8.37,Medical,Employed,16.3,252960.12,0.601,No,1,A,1
PL02605,62,5075.0,30,769,1,32760.8,8.49,Home Improvement,Employed,3.6,60900.0,0.124,No,0,B,1
PL02606,50,23514.07,30,791,17,22191.69,7.59,Education,Employed,0.0,282168.83999999997,0.618,Yes,0,A,1
PL02607,34,19282.74,13,626,10,31774.67,13.69,Debt Consolidation,Retired,15.5,231392.88,0.902,No,0,D,0
PL02608,26,23650.69,1,785,0,7014.31,8.52,Home Improvement,Employed,9.5,283808.27999999997,0.086,No,0,A,1
PL02609,23,17562.2,0,752,15,26188.57,10.29,Debt Consolidation,Employed,16.7,210746.40000000002,0.339,No,1,B,1
PL02610,36,10358.29,12,664,16,49269.68,15.43,Debt Consolidation,Employed,13.4,124299.48000000001,0.509,No,0,C,0
PL02611,27,23578.17,6,778,15,12528.2,9.06,Education,Employed,9.4,282938.04,0.686,No,0,B,1
