application_id,annual_income,monthly_debt,fico_score,requested_amount,property_value,employment_length,loan_purpose,home_type,marital_status,num_dependents,education_level,loan_term_years,down_payment_pct,existing_mortgages,loan_approved
HL01728,299091.63,4421.72,667,118193.89,149802.14,17,Purchase,Single Family,Married,5,High School,30,0.211,2,1
HL01729,248841.82,758.71,709,800000.0,1147177.41,22,Refinance,Single Family,Single,4,Bachelor,20,0.173,2,1
HL01730,194185.35,2989.04,615,355200.82,392053.89,30,Home Improvement,Single Family,Married,4,High School,20,0.094,0,1
HL01731,109219.75,3323.7,598,395754.72,504789.18,25,Refinance,Single Family,Single,1,Bachelor,30,0.216,3,0
HL01732,196571.35,2096.67,649,153338.06,178092.98,1,Purchase,Townhouse,Married,1,Bachelor,15,0.139,0,1
HL01733,169936.4,3505.49,539,173123.89,201306.85,38,Refinance,Single Family,Married,1,High School,30,0.14,1,0
HL01734,142172.93,2053.66,547,673900.27,892583.14,6,Purchase,Single Family,Single,5,Bachelor,15,0.245,1,0
HL01735,60945.35,2523.19,597,800000.0,1137373.77,23,Refinance,Single Family,Single,1,High School,30,0.238,0,0
HL01736,268816.16,36.77,647,679024.03,762092.06,38,Refinance,Single Family,Married,4,High School,20,0.109,0,1
HL01737,148690.78,3458.6,677,800000.0,880331.27,31,Refinance,Condo,Single,3,Bachelor,30,0.061,3,1
HL01738,78521.19,3306.71,637,800000.0,932215.96,25,Purchase,Single Family,Single,1,Bachelor,15,0.102,1,0
HL01739,126133.82,192.0,649,356951.42,370666.06,22,Purchase,Condo,Single,2,High School,30,0.037,0,1
HL01740,138885.68,1841.25,710,121477.41,125883.33,13,Purchase,Single Family,Married,4,High School,30,0.035,3,1
HL01741,252572.92,4895.16,672,68085.34,77106.84,28,Purchase,Single Family,Single,0,High School,30,0.117,2,1
HL01742,226743.95,2103.68,695,358213.58,469480.44,24,Purchase,Single Family,Divorced,3,Bachelor,30,0.237,2,1
HL01743,236558.85,2509.73,639,269691.57,346647.26,30,Purchase,Single Family,Divorced,4,High School,30,0.222,3,1
HL01744,28033.6,4549.65,686,124357.08,145107.44,1,Purchase,Single Family,Divorced,1,Bachelor,30,0.143,0,0
HL01745,139442.35,3586.31,718,234316.05,276969.33,1,Home Improvement,Condo,Single,5,Master,30,0.154,3,1
HL01746,157369.64,2910.35,629,208394.36,215061.26,22,Purchase,Single Family,Divorced,2,Bachelor,15,0.031,3,1
HL01747,30277.88,3989.02,584,800000.0,1104238.18,10,Purchase,Single Family,Married,0,Bachelor,30,0.077,0,0
HL01748,96448.63,4321.83,666,224652.6,232800.62,28,Refinance,Condo,Married,3,Bachelor,30,0.035,2,0
HL01749,234079.7,2284.44,659,546603.03,679854.52,34,Home Improvement,Single Family,Married,1,High School,30,0.196,3,1
HL01750,62705.17,2375.54,548,696225.06,742244.2,8,Purchase,Condo,Single,4,High School,30,0.062,2,0
HL01751,172210.29,1930.25,679,534725.57,686425.64,31,Purchase,Single Family,Divorced,4,Bachelor,20,0.221,3,1
HL01752,84180.51,4833.53,596,154371.07,186438.49,29,Purchase,Single Family,Married,3,Master,30,0.172,1,0
HL01753,28333.21,3485.83,573,398956.31,433648.16,14,Purchase,Single Family,Divorced,2,Master,30,0.08,0,0
HL01754,91330.4,416.12,553,124054.98,132679.12,13,Refinance,Single Family,Single,5,Master,30,0.065,2,1
HL01755,293365.28,4314.8,610,432747.04,520128.65,16,Refinance,Single Family,Divorced,1,PhD,30,0.168,0,1
HL01756,245422.71,2402.8,684,221698.17,287173.8,21,Purchase,Single Family,Single,3,High School,30,0.228,2,1
HL01757,288883.58,343.77,739,573951.32,706836.6,29,Refinance,Condo,Single,3,High School,30,0.188,2,1
HL01758,159159.86,2748.59,618,762987.63,854409.44,16,Refinance,Single Family,Married,4,Bachelor,30,0.107,0,0
HL01759,55177.45,2085.82,649,566526.9,673634.84,15,Home Improvement,Single Family,Married,3,Bachelor,30,0.159,3,0
HL01760,175688.86,4388.75,602,508291.68,563516.28,7,Home Improvement,Single Family,Married,0,Bachelor,30,0.098,3,0
HL01761,149953.77,1019.97,572,383062.57,510750.1,38,Purchase,Single Family,Married,0,Master,15,0.25,1,1
HL01762,257198.2,4132.32,675,800000.0,1021903.24,30,Purchase,Single Family,Single,1,Bachelor,30,0.195,2,1
HL01763,51972.71,2788.44,571,268693.87,321789.07,11,Purchase,Single Family,Married,3,Bachelor,15,0.165,0,0
HL01764,159266.31,273.05,668,790173.17,900995.63,32,Home Improvement,Townhouse,Single,4,High School,30,0.123,2,1
HL01765,66263.38,4859.23,544,773257.8,927167.62,11,Home Improvement,Single Family,Married,5,High School,30,0.166,3,0
HL01766,114285.88,2563.08,675,489207.01,546600.01,24,Purchase,Single Family,Single,1,Bachelor,30,0.105,0,1
HL01767,227773.2,1454.38,762,394722.5,409463.17,37,Purchase,Single Family,Single,2,PhD,15,0.036,0,1
HL01768,155904.99,2347.03,625,533649.15,604359.17,17,Purchase,Single Family,Divorced,4,High School,30,0.117,2,1
HL01769,128369.28,4289.29,676,137597.24,179865.67,18,Refinance,Single Family,Single,2,Bachelor,15,0.235,1,1
HL01770,133480.98,1524.52,563,105390.51,126671.29,2,Purchase,Single Family,Married,1,PhD,30,0.168,3,0
HL01771,151347.86,963.38,679,190927.03,200553.6,34,Purchase,Single Family,Single,0,High School,30,0.048,3,1
HL01772,240879.55,645.36,722,221292.07,285538.16,4,Purchase,Single Family,Single,4,High School,30,0.225,2,1
HL01773,270323.29,1489.3,728,585043.22,642198.92,34,Refinance,Condo,Married,5,Bachelor,30,0.089,2,1
HL01774,287717.04,3900.24,693,800000.0,1030278.72,26,Refinance,Single Family,Married,4,Bachelor,15,0.084,1,1
HL01775,241398.43,2358.13,522,307788.35,340097.62,36,Purchase,Multi Family,Married,1,Master,30,0.095,3,0
HL01776,111736.9,1137.41,573,800000.0,1127057.26,20,Purchase,Single Family,Divorced,4,High School,15,0.157,1,0
HL01777,214237.04,830.92,625,800000.0,1149271.4,15,Refinance,Condo,Married,4,Bachelor,30,0.15,0,1
HL01778,145340.86,1663.65,573,800000.0,1153767.68,27,Home Improvement,Townhouse,Divorced,1,High School,30,0.138,0,0
HL01779,95034.42,4699.62,603,800000.0,1017258.08,24,Purchase,Townhouse,Married,3,Bachelor,30,0.188,1,1
HL01780,256239.68,1715.13,657,435872.85,484303.17,32,Purchase,Single Family,Married,1,High School,30,0.1,1,1
HL01781,35567.25,4940.62,526,125101.98,156769.4,16,Purchase,Single Family,Married,4,Bachelor,30,0.202,2,0
HL01782,272984.55,2426.15,633,665591.52,714921.07,29,Purchase,Single Family,Married,5,Bachelor,30,0.069,3,1
HL01783,151906.3,895.82,590,561406.26,703516.62,40,Purchase,Single Family,Married,5,Bachelor,30,0.202,3,0
HL01784,200230.41,4455.7,706,800000.0,1031222.74,3,Purchase,Single Family,Single,1,Bachelor,15,0.176,3,1
HL01785,206322.33,2301.78,620,800000.0,1195489.93,1,Purchase,Single Family,Single,4,Bachelor,30,0.18,1,0
HL01786,271157.38,3548.36,659,558728.9,646676.97,8,Refinance,Single Family,Single,2,Master,20,0.136,2,1
HL01787,200084.16,4918.56,627,381340.78,463354.53,30,Purchase,Single Family,Single,2,High School,30,0.177,2,1
HL01788,193831.74,250.88,663,270500.74,284139.43,24,Purchase,Single Family,Single,0,High School,30,0.048,2,1
HL01789,43329.31,483.47,594,62953.04,80399.8,36,Purchase,Single Family,Married,1,Bachelor,30,0.217,1,1
HL01790,167562.21,3602.28,481,620547.28,647752.9,35,Purchase,Single Family,Single,1,Bachelor,30,0.042,1,0
HL01791,66296.48,1409.13,634,655861.11,699958.5,4,Purchase,Single Family,Married,2,High School,15,0.063,2,1
HL01792,227794.29,921.51,735,800000.0,1003055.79,23,Refinance,Condo,Married,2,Bachelor,30,0.157,1,1
HL01793,165861.03,196.81,580,518617.82,642649.09,23,Purchase,Single Family,Single,2,High School,30,0.193,0,1
HL01794,212062.64,109.23,607,800000.0,1106026.89,28,Purchase,Multi Family,Single,5,High School,30,0.047,3,1
HL01795,36460.05,3872.43,545,599482.53,781593.91,30,Purchase,Single Family,Single,5,High School,15,0.233,3,0
HL01796,48317.8,672.17,536,771405.97,1020378.27,36,Refinance,Townhouse,Married,0,Master,30,0.244,3,1
HL01797,221988.93,2338.6,672,202419.62,241839.45,18,Purchase,Single Family,Married,0,Master,15,0.163,0,1
HL01798,44823.19,3029.48,475,800000.0,1037253.15,22,Purchase,Townhouse,Married,3,High School,30,0.136,2,0
HL01799,44595.6,2141.76,516,673471.23,834536.84,34,Purchase,Single Family,Single,5,High School,30,0.193,3,0
HL01800,28329.83,135.53,641,239327.92,266512.16,5,Purchase,Condo,Married,1,High School,30,0.102,1,0
HL01801,288037.88,3917.51,647,248384.72,288484.0,5,Refinance,Single Family,Married,0,High School,20,0.139,0,0
HL01802,227814.8,52.57,726,800000.0,1117313.2,36,Purchase,Single Family,Single,4,Master,30,0.232,2,1
HL01803,122144.14,3809.45,628,84544.13,111242.28,29,Refinance,Single Family,Married,1,High School,30,0.24,0,1
HL01804,106547.28,4466.52,512,456039.49,595351.81,0,Purchase,Single Family,Married,3,High School,30,0.234,3,0
HL01805,121168.39,2164.2,642,390025.65,427659.7,7,Home Improvement,Single Family,Single,2,High School,30,0.088,2,1
HL01806,238029.72,2677.71,663,756531.94,823212.12,27,Purchase,Townhouse,Married,3,High School,30,0.081,3,1
HL01807,206876.92,2384.92,630,800000.0,1019583.06,24,Refinance,Single Family,Single,1,Bachelor,15,0.095,2,1
HL01808,75928.78,1946.04,600,419411.37,480425.39,32,Purchase,Single Family,Single,2,Bachelor,30,0.127,3,1
HL01809,72880.07,4437.12,610,500293.63,555264.85,37,Purchase,Single Family,Single,3,High School,30,0.099,2,0
HL01810,52058.8,4469.67,611,800000.0,1179657.51,13,Purchase,Single Family,Single,3,High School,30,0.112,0,0
HL01811,206583.25,1679.08,712,797102.76,956906.07,10,Refinance,Single Family,Single,1,Bachelor,30,0.167,2,1
HL01812,235202.48,3075.35,688,800000.0,1084354.65,1,Purchase,Condo,Married,0,Bachelor,15,0.198,2,1
HL01813,97887.77,4634.54,530,459434.86,568607.5,29,Purchase,Single Family,Divorced,4,High School,30,0.192,0,0
HL01814,30759.86,4810.29,541,267623.56,338335.73,29,Purchase,Single Family,Married,3,High School,30,0.209,2,0
HL01815,47597.21,2544.8,720,518427.58,538346.4,3,Home Improvement,Single Family,Married,4,High School,30,0.037,0,0
HL01816,291161.51,2264.12,731,800000.0,880603.41,12,Purchase,Single Family,Divorced,5,Bachelor,30,0.041,3,1
HL01817,106247.31,1393.47,721,157694.93,198109.21,6,Purchase,Single Family,Single,5,High School,30,0.204,3,1
HL01818,236536.37,4794.36,738,323523.91,379277.74,37,Home Improvement,Single Family,Single,1,High School,30,0.147,3,1
HL01819,196782.48,714.07,660,107453.32,127465.39,2,Home Improvement,Single Family,Married,1,High School,30,0.157,2,1
HL01820,130033.4,2899.15,630,537812.78,561391.21,8,Purchase,Multi Family,Married,0,Bachelor,30,0.042,1,0
HL01821,81564.0,1412.75,588,800000.0,1005876.45,13,Refinance,Single Family,Single,2,High School,15,0.086,1,1
HL01822,58381.26,1395.04,492,85279.72,102746.65,10,Purchase,Condo,Married,4,Bachelor,30,0.17,3,0
HL01823,194128.57,2024.84,647,651931.14,834738.97,36,Purchase,Single Family,Single,3,Bachelor,15,0.219,0,1
HL01824,238024.29,4993.96,729,800000.0,1124057.86,13,Refinance,Single Family,Married,2,Bachelor,30,0.232,2,1
HL01825,202073.67,274.83,621,293727.7,341543.84,18,Refinance,Single Family,Married,5,Bachelor,30,0.14,0,1
HL01826,170833.09,2892.71,656,727038.32,855339.2,7,Purchase,Single Family,Married,5,Bachelor,30,0.15,2,1
HL01827,36536.59,412.86,610,800000.0,1171989.64,6,Purchase,Single Family,Divorced,4,PhD,30,0.213,0,0
HL01828,291334.41,772.6,650,800000.0,1157562.82,6,Purchase,Single Family,Married,4,Bachelor,15,0.148,3,0
HL01829,244646.4,2197.81,649,290436.81,339295.34,2,Refinance,Multi Family,Single,2,Bachelor,30,0.144,1,1
HL01830,105526.06,2552.3,551,144849.64,187872.43,2,Home Improvement,Single Family,Married,2,Bachelor,30,0.229,0,0
HL01831,294491.84,1293.96,656,192487.02,241817.86,17,Purchase,Condo,Single,0,Bachelor,30,0.204,3,1
HL01832,190517.44,1582.29,580,665888.4,864790.13,32,Refinance,Single Family,Divorced,3,High School,30,0.23,1,1
HL01833,185166.23,434.84,597,800000.0,891478.73,36,Purchase,Single Family,Married,3,High School,30,0.078,1,1
HL01834,230720.12,1516.1,736,712656.29,833516.13,27,Refinance,Single Family,Married,3,High School,15,0.145,1,1
HL01835,248236.69,4832.79,628,355674.23,453088.19,35,Purchase,Single Family,Married,5,High School,15,0.215,0,1
HL01836,205531.62,4723.54,659,251635.11,265999.06,15,Purchase,Single Family,Married,5,High School,30,0.054,0,1
HL01837,60226.33,1674.39,554,579043.2,728356.23,14,Purchase,Single Family,Single,2,High School,30,0.205,1,0
HL01838,118023.56,2854.27,667,575800.66,619140.5,28,Home Improvement,Single Family,Married,0,PhD,30,0.07,0,1
HL01839,280223.0,4547.98,755,708791.23,894938.42,17,Purchase,Single Family,Married,1,High School,30,0.208,3,1
HL01840,86769.29,30.92,636,477227.63,571530.09,18,Purchase,Single Family,Divorced,0,Bachelor,30,0.165,2,1
HL01841,127345.93,4053.42,628,422683.87,455969.66,28,Refinance,Single Family,Single,5,Master,15,0.073,1,0
HL01842,143821.14,4741.85,610,350871.5,405163.4,5,Purchase,Condo,Married,2,Bachelor,15,0.134,2,0
HL01843,145836.37,456.63,563,256581.37,312904.11,26,Purchase,Single Family,Married,0,Bachelor,30,0.18,1,0
HL01844,193558.39,807.24,743,310764.64,373964.67,6,Purchase,Townhouse,Divorced,2,Bachelor,15,0.169,2,1
HL01845,284345.86,4803.73,654,159155.39,181684.24,26,Refinance,Single Family,Single,4,High School,30,0.124,1,1
HL01846,91190.5,2687.7,628,359145.32,465214.14,18,Purchase,Single Family,Married,4,High School,30,0.228,3,1
HL01847,58412.88,70.98,632,99416.73,116141.04,16,Purchase,Single Family,Married,1,Master,15,0.144,1,1
HL01848,79304.38,1288.16,561,244570.68,284715.58,40,Purchase,Single Family,Married,5,High School,15,0.141,3,1
HL01849,268904.35,2249.72,736,800000.0,915116.75,10,Home Improvement,Condo,Single,4,Master,30,0.044,1,1
HL01850,202597.97,3464.54,689,338364.05,441152.61,4,Purchase,Single Family,Married,1,High School,15,0.233,0,1
HL01851,103624.37,3665.8,688,769719.74,826766.64,1,Purchase,Single Family,Divorced,3,Bachelor,30,0.069,2,0
HL01852,249385.41,4977.11,651,752796.47,881494.7,11,Refinance,Single Family,Married,2,Bachelor,20,0.146,3,1
HL01853,261876.75,1437.56,616,577964.97,728833.51,10,Purchase,Single Family,Married,3,PhD,20,0.207,1,1
HL01854,257791.44,2691.1,653,800000.0,1153534.96,9,Purchase,Townhouse,Married,3,High School,30,0.077,0,0
HL01855,277704.8,2666.62,699,84648.35,99119.85,27,Home Improvement,Condo,Married,1,PhD,30,0.146,1,1
HL01856,94366.28,2028.23,600,800000.0,905984.23,6,Purchase,Single Family,Divorced,2,Bachelor,30,0.083,2,0
HL01857,232636.53,845.81,646,800000.0,1153634.97,13,Refinance,Single Family,Married,1,Bachelor,30,0.197,1,1
HL01858,151648.36,4887.28,530,800000.0,1045055.7,12,Refinance,Townhouse,Single,0,Bachelor,30,0.154,0,0
HL01859,256549.6,4266.59,701,206353.6,263879.28,4,Purchase,Single Family,Single,3,High School,20,0.218,1,1
HL01860,225334.94,2491.67,761,342186.11,442672.84,7,Purchase,Townhouse,Single,2,Bachelor,30,0.227,1,1
HL01861,238523.05,3016.23,692,222469.88,269008.32,0,Home Improvement,Single Family,Married,3,High School,30,0.173,3,1
HL01862,205444.51,1136.31,683,608692.25,751471.91,4,Refinance,Single Family,Married,0,High School,30,0.19,3,1
HL01863,73792.91,2718.94,615,743903.55,876211.48,10,Purchase,Condo,Divorced,5,Bachelor,15,0.151,1,0
HL01864,174882.4,3474.85,657,382061.57,431707.99,9,Purchase,Single Family,Divorced,0,Master,30,0.115,1,0
HL01865,295784.18,2575.84,744,563968.43,681944.9,14,Refinance,Single Family,Single,5,Bachelor,30,0.173,0,1
HL01866,282781.72,4951.43,711,656259.94,852285.64,38,Purchase,Single Family,Married,2,Bachelor,20,0.23,1,1
HL01867,36872.78,3056.71,552,482028.4,549007.29,28,Purchase,Single Family,Married,2,Bachelor,30,0.122,2,0
HL01868,70324.07,1854.87,545,800000.0,1035767.47,24,Home Improvement,Single Family,Single,0,Master,30,0.099,3,0
HL01869,61225.41,3860.76,568,800000.0,942993.68,5,Purchase,Single Family,Married,3,PhD,15,0.115,2,0
HL01870,224644.48,852.31,678,129132.4,147748.74,10,Refinance,Single Family,Single,4,Bachelor,30,0.126,1,1
HL01871,249890.97,1922.58,659,738172.73,773765.96,16,Refinance,Single Family,Single,3,High School,30,0.046,0,1
HL01872,83715.63,1734.79,607,292177.47,339741.24,14,Purchase,Single Family,Single,4,High School,30,0.14,2,0
HL01873,164109.49,2159.04,654,604601.13,702208.05,15,Refinance,Multi Family,Married,1,High School,30,0.139,1,1
HL01874,256193.33,3908.9,719,800000.0,1151499.5,1,Purchase,Condo,Married,2,Master,30,0.159,3,1
HL01875,226520.42,2420.87,727,800000.0,1063944.76,35,Purchase,Single Family,Married,0,PhD,30,0.11,1,1
HL01876,174115.23,3970.07,640,442617.59,530080.95,18,Purchase,Single Family,Married,1,Bachelor,30,0.165,3,1
HL01877,187345.61,2882.44,578,313094.55,402953.09,37,Purchase,Single Family,Single,3,PhD,15,0.223,0,1
HL01878,164799.15,1710.35,615,257416.91,338706.46,20,Refinance,Condo,Single,4,High School,15,0.24,3,1
HL01879,106825.82,4049.89,605,567574.71,674079.23,10,Home Improvement,Single Family,Single,5,Bachelor,30,0.158,1,0
HL01880,180381.05,1191.45,548,195591.86,203529.51,40,Refinance,Condo,Single,2,Bachelor,30,0.039,0,1
HL01881,214443.46,1121.91,726,524551.33,692934.38,2,Purchase,Single Family,Divorced,4,Bachelor,30,0.243,3,1
HL01882,265163.8,2522.51,689,62347.78,76500.34,33,Refinance,Single Family,Married,3,Bachelor,30,0.185,3,1
HL01883,199980.12,1304.25,669,393640.42,439330.83,17,Purchase,Single Family,Single,3,High School,30,0.104,2,1
HL01884,234308.42,45.44,735,302435.68,322426.1,14,Purchase,Single Family,Single,0,Bachelor,30,0.062,3,1
HL01885,69019.7,3241.49,553,800000.0,1167621.14,24,Purchase,Single Family,Married,1,Bachelor,30,0.062,1,0
HL01886,151928.31,2555.47,654,800000.0,893147.61,14,Purchase,Single Family,Married,2,Master,30,0.067,0,1
HL01887,27566.2,2227.59,558,449625.65,468360.05,29,Purchase,Single Family,Married,0,Bachelor,30,0.04,1,0
HL01888,92836.69,4834.84,587,138535.96,179450.72,16,Purchase,Single Family,Single,4,High School,30,0.228,3,0
HL01889,224776.97,2856.0,623,558596.97,656400.67,17,Purchase,Single Family,Married,1,Bachelor,30,0.149,1,1
HL01890,297747.74,4317.16,782,257145.16,315128.87,30,Purchase,Single Family,Single,2,High School,30,0.184,2,1
HL01891,52273.98,697.25,557,534644.79,678483.24,17,Home Improvement,Condo,Married,4,High School,30,0.212,1,1
HL01892,135410.94,2846.03,652,800000.0,1014782.65,34,Home Improvement,Single Family,Single,2,Bachelor,30,0.204,0,1
HL01893,245019.52,4339.9,578,595786.9,767766.62,12,Refinance,Townhouse,Single,2,High School,30,0.224,0,1
HL01894,81109.8,2915.53,649,596525.06,788011.97,13,Purchase,Single Family,Married,5,Bachelor,30,0.243,3,1
HL01895,177648.36,3590.07,691,596834.38,683659.08,35,Refinance,Single Family,Single,5,High School,30,0.127,0,1
HL01896,226594.61,1860.22,668,800000.0,1118173.84,17,Refinance,Single Family,Married,1,High School,30,0.239,1,1
HL01897,194396.0,462.25,635,800000.0,1123390.52,4,Refinance,Multi Family,Single,5,Bachelor,30,0.189,3,1
HL01898,76706.8,2289.5,608,621830.17,651813.6,13,Purchase,Single Family,Single,4,High School,30,0.046,1,0
HL01899,122730.76,1972.4,725,343563.12,418979.42,24,Purchase,Single Family,Divorced,5,High School,15,0.18,2,1
HL01900,240542.74,4335.3,582,484876.98,592035.38,38,Purchase,Townhouse,Single,0,High School,30,0.181,1,1
HL01901,177412.29,1219.98,677,219640.67,284877.65,11,Purchase,Single Family,Single,0,High School,15,0.229,0,1
HL01902,26438.14,4833.67,517,702307.97,790887.35,39,Purchase,Single Family,Single,0,High School,15,0.112,0,0
HL01903,234272.46,4790.69,666,536224.86,637603.88,27,Refinance,Single Family,Divorced,2,High School,30,0.159,2,1
HL01904,34710.62,1238.16,554,184903.01,191213.04,34,Refinance,Condo,Married,3,Bachelor,30,0.033,3,0
HL01905,230076.79,1740.26,643,266726.31,297353.75,0,Purchase,Single Family,Divorced,1,High School,30,0.103,0,1
HL01906,80682.15,4477.78,589,587544.17,614585.95,2,Purchase,Condo,Married,0,High School,30,0.044,0,0
HL01907,288470.21,4833.11,637,800000.0,1073537.61,6,Refinance,Single Family,Married,1,Bachelor,30,0.145,0,1
HL01908,126183.71,2217.2,664,562629.75,712189.56,8,Purchase,Townhouse,Married,5,High School,15,0.21,2,0
HL01909,114906.19,1604.99,517,778597.36,841726.88,35,Purchase,Single Family,Married,2,Bachelor,30,0.075,2,0
HL01910,65944.21,2630.47,609,389771.68,456407.12,22,Refinance,Single Family,Married,1,High School,20,0.146,0,0
HL01911,109041.16,3438.85,588,663999.98,717837.82,23,Purchase,Single Family,Married,0,PhD,15,0.075,3,0
HL01912,266078.96,1367.37,624,545339.07,578302.3,9,Refinance,Condo,Married,0,High School,30,0.057,0,1
HL01913,298991.94,3682.37,709,700575.15,816521.15,11,Refinance,Single Family,Married,2,Bachelor,30,0.142,1,1
HL01914,126285.12,258.29,535,125698.33,131897.51,18,Refinance,Single Family,Single,2,High School,30,0.047,1,0
HL01915,148367.92,246.47,626,529798.66,629962.74,31,Purchase,Single Family,Married,4,Bachelor,20,0.159,3,1
